rank	genome_size
Flammeovirga sp012641475	7384599
Flammeovirga sp014534745	7997971
Flammeovirga yaeyamensis	7386351.5
Flexithrix dorotheae	9536821
GCA-2729595 sp002729595	7987252
Sediminitomix flava	6603976
Adhaeribacter aerolatus	6680402
Adhaeribacter aquaticus	5168091
Adhaeribacter arboris	7248201
Adhaeribacter pallidiroseus	6425974
Adhaeribacter radiodurans	6935613
Adhaeribacter rhizoryzae	6518791
Adhaeribacter swui	6225914
Adhaeribacter_A soli	4974022
Adhaeribacter_A sp016623615	4434170
Botryobacter beigongshangensis	5755369
Botryobacter ruber	5844370
Botryobacter sp008017455	6218624
Hymenobacter actinosclerus	4405206
Hymenobacter aerophilus	4253037
Hymenobacter amundsenii	4582236
Hymenobacter aquaticus	5511749
Hymenobacter arizonensis	6017345
Hymenobacter artigasi	5509658
Hymenobacter baengnokdamensis	4428884
Hymenobacter caeli	4978110
Hymenobacter cavernae	5631281
Hymenobacter chitinivorans	5870407
Hymenobacter citatus	5078289
Hymenobacter coccineus	5700921
Hymenobacter crusticola	7293861
Hymenobacter daecheongensis	4385746
Hymenobacter defluvii	5406265.5
Hymenobacter elongatus	4971571
Hymenobacter frigidus	4775043
Hymenobacter gelipurpurascens	5060948
Hymenobacter glacialis	4231675
Hymenobacter glacieicola	5039836
Hymenobacter jejuensis	5237478
Hymenobacter jeongseonensis	5192601
Hymenobacter lapidarius	4662079
Hymenobacter lapidiphilus	4611553
Hymenobacter latericoloratus	5041220.5
Hymenobacter metallilatus	5206901
Hymenobacter mucosus	5289465.5
Hymenobacter negativus	7101020
Hymenobacter negativus_A	5154741
Hymenobacter nivis	5027597
Hymenobacter nivis_A	5440343
Hymenobacter norwichensis	6008309
Hymenobacter perfusus	5113260
Hymenobacter persicinus	4817468
Hymenobacter polaris	5587174
Hymenobacter properus	5542725
Hymenobacter psychrophilus	4758215
Hymenobacter psychrotolerans	4767747
Hymenobacter qilianensis	5020332
Hymenobacter radiodurans	5012997.5
Hymenobacter rigui	5284593
Hymenobacter roseosalivarius	4948485
Hymenobacter rubidus	5487430
Hymenobacter rubripertinctus	5099443
Hymenobacter ruricola	5964541
Hymenobacter sedentarius	4868852
Hymenobacter sediminis	5483332
Hymenobacter sp000715495	5262418
Hymenobacter sp000737515	5010594
Hymenobacter sp000801315	4360029
Hymenobacter sp001280305	3777136
Hymenobacter sp001562275	5366977
Hymenobacter sp001596155	5451254
Hymenobacter sp003417065	4289656
Hymenobacter sp003634355	4215900
Hymenobacter sp004684095	6095774.5
Hymenobacter sp004745645	5940830
Hymenobacter sp004745825	6078776
Hymenobacter sp006352025	5037225
Hymenobacter sp007713685	6097755
Hymenobacter sp009755225	5672745
Hymenobacter sp012273015	4796974.5
Hymenobacter sp013137895	4879662
Hymenobacter sp013256425	4697693
Hymenobacter sp013256625	4877965
Hymenobacter sp014250515	4511071
Hymenobacter sp014333525	4859864
Hymenobacter sp014333585	5004252
Hymenobacter sp014699115	5368640
Hymenobacter sp015773195	5320249
Hymenobacter sp016427455	5364773.5
Hymenobacter sp016427535	5789226
Hymenobacter sp017313265	6019942
Hymenobacter sp017571525	5122103
Hymenobacter sp018145755	4665453
Hymenobacter sp018613725	4033429
Hymenobacter sp018760735	4885467
Hymenobacter sp018967845	4945141.666666667
Hymenobacter swuensis	5252070
Hymenobacter terrenus	6356977
Hymenobacter terrestris	4180315
Hymenobacter wooponensis	6015946
Nibribacter ruber	4352178
Nibribacter sp001577755	4143738
Pontibacter actiniarum	4963687.5
Pontibacter akesuensis	4825510.333333333
Pontibacter amylolyticus	4588841
Pontibacter burrus	4314171
Pontibacter chinhatensis	5072663
Pontibacter diazotrophicus	6396889
Pontibacter fetidus	4072018
Pontibacter indicus	4566239
Pontibacter korlensis	5462537
Pontibacter lucknowensis	4505638
Pontibacter mucosus	5231950
Pontibacter oryzae	4227908
Pontibacter pudoricolor	4344619
Pontibacter ramchanderi	4430618
Pontibacter roseus	4581480
Pontibacter russatus	4965849
Pontibacter sp001907195	4623791
Pontibacter sp003284895	3773432
Pontibacter sp006385705	4877951
Pontibacter sp010015475	6500856
Pontibacter sp014212495	4452287
Pontibacter sp014297265	4149974
Pontibacter sp014306105	4613245
Pontibacter sp014773225	4117105
Pontibacter sp015686655	4842334
Pontibacter sp015694705	5025066
Pontibacter sp018122615	4297286
Pontibacter ummariensis	5969822.5
Pontibacter virosus	4884877
Rufibacter glacialis	5324082.5
Rufibacter immobilis	4772155
Rufibacter latericius	5671207
Rufibacter radiotolerans	4820793
Rufibacter roseus	5117794
Rufibacter ruber	5545835
Rufibacter sediminis	5564032
Rufibacter sp008271695	5839014
Rufibacter sp013623775	5296800
Rufibacter sp014876185	4765862
Rufibacter sp016924645	5176683
Rufibacter sp017355955	6162158
Rufibacter sp017916365	5538891.5
Rufibacter tibetensis	5413467
SGAir0037 sp005491705	5383526
Solirubrum busanensis	4849813.5
Solirubrum edaphi	6041327
Solirubrum gummosum	6519694
Solirubrum jeollabukense	6177743
Solirubrum oligotrophum	4188814
Solirubrum puertoriconensis	4804721
Solirubrum sp002007105	5879518
GCA-2715645 sp902529805	1648311
GCA-2715645 sp902628365	1209731.6666666667
MED-G16 sp002457315	1317603
MED-G16 sp002692105	1398251
MED-G16 sp002696995	1110599
MED-G16 sp002697405	1181074
MED-G16 sp002701745	1261151.5
MED-G16 sp002702205	1336986
MED-G16 sp902523065	1280526.6666666667
MED-G16 sp902626505	1554675
MED-G16 sp902633975	1488525
MED-G16 sp902634135	964898
Eisenibacter elegans	4030713
JAABSX01 sp011390205	4511552
JAAFIN01 sp013297825	5061064
JAAUUB01 sp012031215	4813766
Microscilla marina	9771226
Microscilla sp001890965	11346547
Microscilla sp003483885	11439527
RDXI01 sp004292795	4561086
RDXI01 sp013298105	5353401
RDXZ01 sp004293265	3961721
RDXZ01 sp004294005	2703649.6666666665
RDXZ01 sp013298075	4713930
RDZE01 sp004293905	3289446
UBA8158 sp003449595	3027192
Allopseudarcicella beregesia	3231072
Allopseudarcicella ecclesiirivi	3120203
Allopseudarcicella nivalisilvae	3103951.5
Allopseudarcicella rosea	2899862
Aquirufa antheringensis	2513119.5
Aquirufa sp002454335	2236197
Aquirufa sp002479785	1801771
Aquirufa sp005791165	2574231
Aquirufa sp013205605	2673552
Aquirufa sp017984215	2341024.5
Aquirufa sp903837305	2514537
Aquirufa sp903898715	2349346.6666666665
Aquirufa sp903907745	2764873.1666666665
Aquirufa sp903907915	2229378
Aquirufa sp903933935	2714963
Aquirufa sp903960725	2307606
Arcicella aurantiaca	5933091
Arcicella rosea	5315521
Arcicella sp013298125	5852352
Arcicella sp013298805	4866437
Arcicella sp014376355	4672125
Arcticibacterium luteifluviistationis	5379839
Arsenicibacter rosenii	7560024
Arundinibacter roseus	5828278
Dyadobacter alkalitolerans	6287614
Dyadobacter arcticus	6043780
Dyadobacter beijingensis	7378256
Dyadobacter bucti	8407249
Dyadobacter crusticola	6173415
Dyadobacter endophyticus	7900408
Dyadobacter fermentans	6967790
Dyadobacter flavalbus	6477094
Dyadobacter frigoris	8332369
Dyadobacter jejuensis	5761522
Dyadobacter jiangsuensis	8265804
Dyadobacter koreensis	7340093
Dyadobacter luteus	6949675
Dyadobacter luticola	6408711
Dyadobacter psychrophilus	6736930
Dyadobacter psychrotolerans	7925083
Dyadobacter sediminis	6205381.5
Dyadobacter soli	8744781
Dyadobacter sp001424405	6065072
Dyadobacter sp001898145	6450341.5
Dyadobacter sp008369915	6925362
Dyadobacter sp009801115	7385821
Dyadobacter sp015221875	7787995
Dyadobacter sp016894445	6071216
Dyadobacter sp017744695	7826826
Dyadobacter sp900109045	8481454
Dyadobacter sp907164905	7227775
Dyadobacter sp907165045	6451926
Dyadobacter tibetensis	5313422
Emticicia aquatilis	6747492
Emticicia oligotrophica	5220361
Emticicia sp002855535	5320824
Emticicia sp003418935	6641932
Emticicia sp004168285	6650851
Emticicia sp013912375	6570506
Emticicia sp017495105	5511935
Fibrella aestuarina	6937263
Fibrella sp002108455	6563320
Fibrella sp017353175	7757920
Fibrella sp017353185	6352834
Fibrella sp017353255	6784044
Fibrisoma limi	7626970
Fibrisoma montanum	7799645
Flectobacillus major	6221030
Flectobacillus sp002270355	6625408.5
Flectobacillus sp009905545	7086307
Flectobacillus sp013298025	5441747
JAAFJL01 sp013298865	5693385
JAAFKE01 sp013298215	3552113
JAGNSI01 sp017988135	2756836
Jiulongibacter sediminis	4474039
Larkinella arboricola	7020148
Larkinella knui	7652494
Larkinella punicea	8006342
Larkinella rosea	8176205
Larkinella soli	6928978
Larkinella sp004366505	7274818
Larkinella sp006149005	7940859
Larkinella sp008727875	7857116
Larkinella terrae	7848247
Leadbetterella byssophila	4059653
Leadbetterella sp002256295	4788452
Leadbetterella sp002483125	6118877.5
Leadbetterella sp016722655	5048313.4
Persicitalea jodogahamensis	6413589
Persicitalea sp009296315	7065248
Pseudarcicella hirudinis	6168047
REAB01 sp004293645	3654513.3636363638
Rhabdobacter roseus	6917964
Rudanella lutea	6546036
Rudanella paleaurantiibacter	6724076
Rudanella sp004292855	6635478
Runella defluvii	6416773.666666667
Runella limosa	7555966
Runella slithyformis	6919729
Runella sp003325355	7162093
Runella sp003339505	7211915
Runella sp003711225	7613819
Runella sp009905605	7136464
Runella zeae	7463308.5
SCN-52-12 sp001724175	5120376
Siphonobacter aquaeclarae	6189941
Siphonobacter curvatus	6392615
Siphonobacter sp002838835	5082079
Siphonobacter sp002872335	6510407
Spirosoma aerolatum	7959595
Spirosoma agri	7173216
Spirosoma aureum	8898242
Spirosoma endbachense	10326072
Spirosoma endophyticum	8512335
Spirosoma fluviale	7807294
Spirosoma lacussanchae	6331250
Spirosoma linguale	8491258
Spirosoma luteum	6613584
Spirosoma montaniterrae	5797678
Spirosoma oryzae	6569981
Spirosoma panaciterrae	8129284
Spirosoma pollinicola	8794837
Spirosoma profusum	8731341
Spirosoma radiotolerans	7029352
Spirosoma rigui	5828404
Spirosoma sordidisoli	7082617
Spirosoma sp001898575	8425328
Spirosoma sp003259005	9085640
Spirosoma sp006965485	8664091
Spirosoma sp009754945	9765922
Spirosoma sp012849055	6049537
Spirosoma sp013375035	5811561
Spirosoma sp014117325	8853064
Spirosoma sp014377625	5326687
Spirosoma spitsbergense	7547982
Spirosoma taeanense	5719932
Spirosoma terrae	7533689
Spirosoma utsteinense	6949765
Spirosoma validum	8221062
Telluribacter humicola	6559206
TFI-002 sp900230115	5461565
UBA6715 sp004005965	2691519
Raineya orbicola	3070213
Raineya sp001281695	4714744
Thermonema lapsum	2693118
Thermonema rossianum	2954967
JAAFJZ01 sp013298205	3076944
REAG01 sp004293915	3848767
REAG01 sp004294265	3415111
REAG01 sp013297755	4240542
UBA9547 sp003476475	1869691
UBA9547 sp014376535	4682265
WTJX01 sp011524675	3635561
BACL11 sp002693745	1802657.5
BACL11 sp002730985	1561233.5
CAJIYG01 sp905181585	1721132
DUAL01 sp012960835	2013457
DUAL01 sp014381465	1976464
GCA-002697625 sp002696275	1788455
GCA-002697625 sp002697625	1664267
GCA-002697625 sp002710495	1566675
GCA-002697625 sp018647945	1381027.6666666667
GCA-002697625 sp018695965	1411241.8333333333
GCA-002697625 sp902514225	1137185
GCA-002697625 sp905478555	1765414
GCA-002715885 sp002689735	1215494
GCA-002715885 sp002715885	978862
GCA-002715885 sp014239655	1464381
GCA-002715885 sp018675825	1718207
GCA-002715885 sp902579065	1093779
GCA-2683775 sp002683775	1172561
GCA-2683775 sp018652335	1565531
GCA-2693335 sp002724895	1636815.6666666667
GCA-2697505 sp002697505	1976846
GCA-2697505 sp002728175	1806930
GCA-2705205 sp002705205	1210766
GCA-2711125 sp002711125	1308497.6666666667
GCA-2711125 sp902627575	1330417
GCA-2712715 sp002712715	1554143
GCA-2715565 sp002715565	1372768
GCA-2716345 sp002716345	1245613.5
GCA-2716345 sp902533655	792619
GCA-2716345 sp902587125	1329937.75
GCA-2716345 sp902597195	807886
TMED123 sp002170165	2135162
UWMA-0277 sp012960805	1566144
UWMA-0277 sp014384505	1361219
UWMA-0277 sp018645865	1442607.6666666667
UWMA-0277 sp018664745	1436279
UWMA-0277 sp905181635	1090891
UWMA-0277 sp905182255	1043033
UWMA-0277 sp905478185	1498771
UWMA-0277 sp905478765	1608600
UWMA-0277 sp905479165	1472107
UWMA-0277 sp905612305	1327888
Blattabacterium clevelandi	620771
Blattabacterium cuenoti_A	631621
Blattabacterium cuenoti_AA	626430
Blattabacterium cuenoti_AB	626488
Blattabacterium cuenoti_AC	636273
Blattabacterium cuenoti_AD	567420
Blattabacterium cuenoti_AE	628453
Blattabacterium cuenoti_AF	613216
Blattabacterium cuenoti_AG	594902
Blattabacterium cuenoti_AH	574182
Blattabacterium cuenoti_AI	586065
Blattabacterium cuenoti_AJ	633448
Blattabacterium cuenoti_AK	631801
Blattabacterium cuenoti_AL	567897
Blattabacterium cuenoti_AM	511065
Blattabacterium cuenoti_B	630962.75
Blattabacterium cuenoti_C	643916.25
Blattabacterium cuenoti_D	627544.5
Blattabacterium cuenoti_E	624029
Blattabacterium cuenoti_F	630985
Blattabacterium cuenoti_G	632481
Blattabacterium cuenoti_H	561716
Blattabacterium cuenoti_I	621203
Blattabacterium cuenoti_J	628934
Blattabacterium cuenoti_K	639840
Blattabacterium cuenoti_L	639415
Blattabacterium cuenoti_M	621487
Blattabacterium cuenoti_N	633713
Blattabacterium cuenoti_O	561052
Blattabacterium cuenoti_P	638736
Blattabacterium cuenoti_Q	630991
Blattabacterium cuenoti_R	608467
Blattabacterium cuenoti_S	635117
Blattabacterium cuenoti_T	630624
Blattabacterium cuenoti_U	629662
Blattabacterium cuenoti_V	624952
Blattabacterium cuenoti_W	632233
Blattabacterium cuenoti_X	586140
Blattabacterium cuenoti_Y	580138
Blattabacterium cuenoti_Z	621526
Blattabacterium punctulatus	612685.9090909091
Blattabacterium sp000022605	640935
Blattabacterium sp000233435	590336
Blattabacterium sp000262715	632588
Blattabacterium sp000334405	638971.6
Blattabacterium sp000471965	626626
Blattabacterium sp003226855	637356
Blattabacterium sp011290385	623008
GSPS2-BC2016 sp002904345	1317719
JKI-2014 sp018200315	307680
Sulcia muelleri	269900.875
Sulcia muelleri_A	283597
Uzinura diaspidicola	263431
Walczuchella monophlebidarum	309299
BA4 sp014879445	2694218
CAIKAF01 sp016866335	2451745
CAIKAF01 sp018401695	2990080
CAIKAF01 sp903825395	2605387.4285714286
CAIKAF01 sp903837495	2465947.5
JACVCJ01 sp016742095	3725192
40-80 sp001899145	3451800
40-80 sp008017065	2395197
Brumimicrobium aurantiacum	3423338
Brumimicrobium glaciale	4271785
Brumimicrobium mesophilum	3882835
Brumimicrobium salinarum	3413539
Brumimicrobium sp002331485	3410805
Brumimicrobium sp002734085	4031094
Brumimicrobium sp003143775	3846876
CAIUKX01 sp016178305	3603338
CAIUKX01 sp903899795	3960613
Crocinitomix algicola	3719297
Crocinitomix catalasitica	4622888
Crocinitomix sp013138735	6839587
Crocinitomix sp905478225	3519378
CSBr16-161 sp007117055	1968899
CSBr16-161 sp007117355	3086616
Fluviicola amylolytica	4606342
Fluviicola chungangensis	4271694
Fluviicola riflensis	4537706
Fluviicola sp002432085	3600659
Fluviicola sp002432565	4086315
Fluviicola sp002483265	4703194
Fluviicola sp017983675	2544286
Fluviicola sp902168135	4379353
Fluviicola taffensis	4633577
JABURP01 sp014762645	4234193
JADJGJ01 sp016192075	4654694
JADJGJ01 sp016708105	4362167.5
JADJGJ01 sp016709005	4146190.6666666665
JADJGJ01 sp016719925	3720151
Lishizhenia tianjinensis	3567068
M0103 sp006227105	2936368
M0103 sp009885545	3155222
M0103 sp017984635	2652567
M0103 sp903873915	2853675.3333333335
M0103 sp903887095	2545049
M0103 sp903928365	3066190
M0103 sp903930085	2634511
M0103 sp903945495	3628927.5
M2408 sp006226425	3410462
M2408 sp016183815	3243203
Putridiphycobacter roseus	4042952
Putridiphycobacter sp015662905	2970002
SZUA-381 sp003247185	2742294
SZUA-381 sp006226555	2078941.5
Taishania pollutisoli	3739077.5
Taishania sp002409405	3460091
UBA2040 sp002332715	2101278
UBA2040 sp002384725	2304760.5
UBA2040 sp018825925	2872003
UBA4466 sp002389415	2173298.5
UBA4466 sp002427735	4248545
UBA4466 sp002471375	3044568
UBA4466 sp002709305	2315296
UBA4466 sp002733985	5276526
UBA4466 sp002734065	3491160
UBA4466 sp003149635	3630065
UBA4466 sp013215515	3474652
UBA4466 sp013373595	4690192
UBA4466 sp015662935	2085632
UBA4466 sp015665275	3641863
UBA4466 sp018402525	3157214
UBA4466 sp905182335	2254866
UBA4466 sp905478665	3902143
UBA4466 sp905479845	2868133
UBA4466 sp905480145	2441114
UBA6165 sp002422285	1987215
UBA952 sp002167775	2026295.5
UBA952 sp002293045	2384596
UBA952 sp002293185	2174146
UBA952 sp002478565	2287482
UBA952 sp002480215	2003614.5
UBA952 sp002683585	1721715
UBA952 sp002696025	1397255
UBA952 sp003331365	1659321
UBA952 sp003512365	2338623
UBA952 sp004295165	1590183
UBA952 sp005798205	1151475
UBA952 sp009923965	1370058
UBA952 sp009924735	2588837
UBA952 sp009925805	1895815
UBA952 sp009926125	1508750
UBA952 sp009926905	2877827
UBA952 sp011522905	2063771
UBA952 sp016866255	2027629.5
UBA952 sp016866375	2042262
UBA952 sp016866415	2450283
UBA952 sp016868915	2200311
UBA952 sp016872115	2220027
UBA952 sp017983465	2429427.5
UBA952 sp018665005	2169319
UBA952 sp018883325	4055964
UBA952 sp903823565	2234346.8333333335
UBA952 sp903860985	2414619.6666666665
UBA952 sp903879765	2533043
UBA952 sp903901805	2865416
UBA952 sp903935095	2477417.6
UBA952 sp903939755	2616140.6666666665
UBA952 sp905182495	2475934
UBA952 sp905182775	1950751
UBA952 sp905480165	2065678
Cryomorpha ignava	5006455
SKUL01 sp007129985	2441785.6666666665
SKUL01 sp007695365	3520093
T3Sed10-241 sp003565555	3567827
T3Sed10-241 sp007125175	3347648
DT-38 sp013214205	5114388
DT-38 sp013214975	2795078
ECT2AJA-044 sp017798125	2844510
Aequorivita antarctica	3823950
Aequorivita aquimaris	3147268
Aequorivita capsosiphonis	4042904
Aequorivita echinoideorum	2929928
Aequorivita lipolytica	3309401
Aequorivita sinensis	3191361.3333333335
Aequorivita soesokkakensis	3109640.5
Aequorivita sp002364215	3178212.25
Aequorivita sp002375695	2727978.5
Aequorivita sp002715485	2828065
Aequorivita sp002733915	3143232
Aequorivita sp004022485	3682614
Aequorivita sp012522045	2690155
Aequorivita sp016649715	3398296
Aequorivita sp016757735	3353883
Aequorivita sp900489465	3536078
Aequorivita sublithincola	3520671
Aequorivita viscosa	3531212
Aequorivita vladivostokensis	3072698.285714286
Aestuariibaculum marinum	3778745
Aestuariibaculum sediminum	4043315
Aestuariibaculum suncheonense	4037004
Algibacter lectus	4740494.5
Algibacter pacificus	4167837
Algibacter sp009796805	4638103
Algibacter sp009796825	4618330
Algibacter_A alginicilyticus	3994770
Algibacter_B amylolyticus	4366419
Algibacter_B pectinivorans	3649358
Algibacter_B sp003143755	3339969
Algibacter_B sp905480415	2820354
Algibacter_C aquaticus	4640370
Algibacter_D aestuarii	3144584
Algibacter_E mikhailovii	4436055
Algorimicrobium algoritergicola	3532130
Algorimicrobium argentinense	3279329
Algorimicrobium echini	2576781.5
Algorimicrobium myxarmorum	3364265
Algorimicrobium sp002414705	3403302
Altibacter lentus	3160033
Altibacter sp002696485	2924138.5
Altibacter sp002813135	3033586
Altibacter sp014295415	2987299
Aquaticitalea lipolytica	3144529
Aquaticitalea sp002426015	3197575
Aquaticitalea sp002426755	3705667
Aquimarina agarilytica	4257070
Aquimarina agarivorans	4073879
Aquimarina aggregata	6107617.666666667
Aquimarina algiphila	6754431.5
Aquimarina amphilecti	5309872
Aquimarina atlantica	5687995
Aquimarina brevivitae	3880543
Aquimarina intermedia	3494383
Aquimarina latercula	5596785.75
Aquimarina longa	5506799
Aquimarina macrocephali	6056208
Aquimarina megaterium	6091419.25
Aquimarina muelleri	4930407.5
Aquimarina mytili	4996571
Aquimarina pacifica	5262767
Aquimarina sediminis	5838147
Aquimarina sp002697475	2472652
Aquimarina sp002846555	5982454
Aquimarina sp003443675	5943994
Aquimarina sp006443095	5888963
Aquimarina sp008370685	7041311
Aquimarina sp011524575	2093196
Aquimarina sp013365535	5414780
Aquimarina sp017897595	4563508
Aquimarina sp018100805	5354687
Aquimarina sp900299505	5412187
Aquimarina sp900299525	5989170.5
